,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
1227,22,4.4,2022-03-15,0.0,0.16666666666666666,2,0,1,3,135,12
1228,27,4.1,2022-03-27,21.583333333333332,21.666666666666668,3,0,0,0,160,11
1229,31,4.4,2022-03-03,20.333333333333332,20.5,2,1,0,0,200,7
1230,26,4.5,2022-03-14,22.916666666666668,23.083333333333332,0,1,0,3,115,2
1233,35,4.7,2022-04-01,13.833333333333334,14.083333333333334,3,2,2,0,120,1
1234,21,4.7,2022-03-13,18.0,18.083333333333332,1,1,0,0,70,6
1235,32,5.0,2022-02-14,17.5,17.583333333333332,2,2,0,3,205,1
1236,29,4.6,2022-03-23,23.0,23.083333333333332,4,1,0,0,80,9
1237,32,4.5,2022-03-16,19.666666666666668,19.75,3,2,0,0,185,8
1238,20,4.5,2022-03-26,18.25,18.5,2,2,1,0,120,6
1239,28,4.6,2022-03-26,20.25,20.5,0,1,1,0,70,5
1240,23,4.7,2022-03-16,17.666666666666668,17.75,1,2,0,0,190,15
1241,32,4.9,2022-03-17,9.25,9.333333333333334,0,3,0,1,125,12
1242,33,4.0,2022-03-11,20.75,20.916666666666668,5,1,2,0,175,7
1243,36,4.3,2022-02-13,12.583333333333334,12.833333333333334,5,1,0,0,195,12
1244,35,3.7,2022-03-18,20.916666666666668,21.083333333333332,0,1,0,0,155,12
1245,38,4.3,2022-03-01,11.333333333333334,11.416666666666666,2,1,0,0,185,1
1246,38,4.9,2022-03-09,20.0,20.083333333333332,5,2,0,0,235,7
1247,37,4.4,2022-03-14,23.583333333333332,23.833333333333332,5,3,0,3,220,14
1248,32,4.6,2022-03-13,21.916666666666668,22.083333333333332,5,3,1,0,120,9
1249,38,4.6,2022-03-11,0.0,0.08333333333333333,2,2,0,0,75,5
1251,33,4.5,2022-03-14,22.5,22.583333333333332,0,2,1,0,140,0
1252,20,5.0,2022-03-10,22.166666666666668,22.416666666666668,2,0,0,0,140,0
1253,20,4.8,2022-03-05,16.916666666666668,17.0,0,1,0,3,100,9
1256,36,4.7,2022-03-25,19.416666666666668,19.666666666666668,3,2,1,0,125,8
1257,21,5.0,2022-02-16,21.833333333333332,22.083333333333332,5,3,1,0,90,2
1258,29,4.6,2022-03-25,18.75,18.916666666666668,5,0,1,0,160,3
1259,33,4.6,2022-03-14,23.333333333333332,23.583333333333332,4,2,1,0,105,7
1260,31,4.7,2022-03-01,23.833333333333332,0.0,3,0,1,0,90,11
1261,32,4.8,2022-03-09,17.833333333333332,17.916666666666668,0,3,0,0,150,10
1262,39,4.5,2022-03-17,11.5,11.666666666666666,0,1,1,0,95,11
1263,22,4.9,2022-04-05,11.833333333333334,12.083333333333334,0,3,1,0,150,1
1264,28,4.9,2022-03-16,20.25,20.416666666666668,5,3,1,0,155,14
1265,32,4.6,2022-02-13,11.916666666666666,12.0,5,2,0,0,125,9
1266,39,4.8,2022-03-06,19.416666666666668,19.583333333333332,0,2,0,3,190,0
1267,38,4.7,2022-03-24,21.583333333333332,21.75,3,3,1,0,150,0
1268,32,4.6,2022-03-31,17.75,17.916666666666668,4,1,0,0,185,2
1269,37,4.8,2022-03-08,22.166666666666668,22.333333333333332,5,3,0,0,135,2
1270,33,4.9,2022-02-17,18.25,18.333333333333332,2,2,0,0,145,11
1271,29,4.7,2022-03-28,13.333333333333334,13.583333333333334,3,3,1,3,195,14
1272,29,4.5,2022-03-29,22.25,22.333333333333332,2,1,1,0,120,11
1273,27,4.8,2022-03-01,19.0,19.083333333333332,3,3,0,0,95,12
1274,28,4.9,2022-03-30,17.583333333333332,17.666666666666668,3,2,0,3,85,4
1276,31,4.8,2022-02-15,11.0,11.083333333333334,0,1,0,0,55,3
1277,20,2.5,2022-03-18,23.916666666666668,0.16666666666666666,2,3,1,0,215,1
1278,27,4.5,2022-03-10,18.75,19.0,4,3,1,0,80,9
1279,29,4.5,2022-02-13,13.416666666666666,13.5,0,1,2,0,90,6
1280,34,5.0,2022-04-01,11.583333333333334,11.666666666666666,0,0,0,0,165,5
1281,37,4.6,2022-03-09,18.166666666666668,18.416666666666668,3,1,0,3,150,13
1282,24,4.6,2022-03-02,21.416666666666668,21.5,0,1,0,3,190,11
1283,27,4.8,2022-03-27,18.666666666666668,18.75,1,3,1,1,125,13
1284,32,4.6,2022-04-06,23.916666666666668,0.08333333333333333,5,3,0,0,215,4
1285,28,4.6,2022-02-18,23.916666666666668,0.0,3,2,0,0,120,12
1286,28,5.0,2022-03-01,21.666666666666668,21.916666666666668,1,3,0,0,85,15
1287,35,4.8,2022-03-03,18.416666666666668,18.666666666666668,1,3,1,0,100,15
1288,26,4.9,2022-03-25,18.166666666666668,18.416666666666668,3,2,1,0,75,3
1289,36,4.6,2022-03-17,18.666666666666668,18.833333333333332,5,3,1,0,140,15
1290,37,4.6,2022-03-18,21.916666666666668,22.0,4,3,0,0,135,12
1291,25,4.6,2022-03-30,18.583333333333332,18.833333333333332,1,1,0,0,130,4
1292,35,4.6,2022-02-12,18.5,18.666666666666668,4,1,2,3,180,12
1293,25,4.6,2022-03-27,23.583333333333332,23.75,5,1,1,0,70,11
1294,24,4.9,2022-02-11,9.0,9.083333333333334,1,2,0,0,80,9
1295,25,4.7,2022-03-21,18.0,18.25,2,1,1,0,110,9
1296,23,5.0,2022-04-03,11.166666666666666,11.25,5,3,0,0,70,4
1297,24,4.9,2022-03-07,23.416666666666668,23.5,0,3,0,3,85,2
1298,35,4.7,2022-03-19,17.583333333333332,17.666666666666668,5,2,0,3,75,15
1299,21,4.6,2022-03-26,17.833333333333332,18.083333333333332,1,1,2,0,100,4
1300,21,5.0,2022-03-12,22.0,22.083333333333332,2,0,0,0,140,14
1301,37,4.8,2022-02-15,10.0,10.166666666666666,5,2,0,0,90,7
1302,38,4.1,2022-02-16,19.916666666666668,20.0,0,3,1,3,250,9
1303,33,4.9,2022-03-14,23.0,23.25,0,3,0,0,90,11
1305,26,4.5,2022-03-06,19.5,19.583333333333332,3,2,0,0,85,8
1306,25,4.8,2022-03-14,23.25,23.333333333333332,3,2,0,0,105,1
1307,35,4.5,2022-03-31,22.916666666666668,23.083333333333332,0,1,1,0,135,4
1308,29,4.9,2022-03-06,23.333333333333332,23.583333333333332,3,1,1,0,105,4
1309,29,4.9,2022-03-28,17.5,17.75,5,0,0,0,145,0
1310,25,4.5,2022-03-09,21.583333333333332,21.666666666666668,0,1,2,3,55,10
1311,31,4.9,2022-03-28,11.583333333333334,11.666666666666666,0,2,1,0,105,15
1312,26,4.1,2022-04-01,23.416666666666668,23.666666666666668,2,2,1,0,110,15
1313,22,4.7,2022-03-30,14.5,14.666666666666666,0,3,0,3,130,9
1314,26,4.7,2022-03-12,18.583333333333332,18.75,1,3,0,0,115,14
1315,29,4.6,2022-04-02,21.333333333333332,21.416666666666668,3,2,0,0,150,15
1316,33,4.5,2022-03-15,21.0,21.25,0,3,2,3,110,8
1317,22,4.7,2022-04-02,23.25,23.416666666666668,1,2,2,0,140,12
1318,29,4.9,2022-03-15,18.333333333333332,18.5,0,2,1,0,130,6
1319,24,4.8,2022-03-20,17.416666666666668,17.583333333333332,5,3,0,0,115,4
1320,37,4.7,2022-03-28,10.25,10.416666666666666,5,0,1,0,90,12
1321,27,4.8,2022-02-18,17.583333333333332,17.833333333333332,0,1,1,1,85,6
1324,25,4.6,2022-03-31,21.833333333333332,22.083333333333332,3,2,1,3,38,3
1325,34,4.7,2022-04-06,17.333333333333332,17.5,3,2,1,1,215,12
1327,28,4.6,2022-04-01,21.416666666666668,21.583333333333332,3,3,1,3,55,14
1328,25,4.6,2022-03-12,19.583333333333332,19.75,3,2,0,3,140,6
1329,28,4.9,2022-03-03,19.75,19.916666666666668,2,2,0,1,85,9
1330,24,4.6,2022-03-29,19.833333333333332,20.083333333333332,1,3,0,0,245,8
1331,33,5.0,2022-02-17,10.0,10.25,0,1,0,0,105,3
1332,35,4.7,2022-03-13,10.75,11.0,4,0,0,0,90,13
1333,32,4.7,2022-02-11,17.916666666666668,18.166666666666668,1,3,0,0,140,8
1334,23,2.6,2022-02-12,23.416666666666668,23.666666666666668,5,2,0,0,215,3
1335,26,4.0,2022-04-05,21.666666666666668,21.75,1,1,0,0,165,15
1336,36,4.6,2022-04-03,15.333333333333334,15.583333333333334,5,3,0,0,125,1
1337,20,4.3,2022-03-26,8.333333333333334,8.416666666666666,1,1,0,0,120,12
1338,24,4.7,2022-03-25,21.166666666666668,21.333333333333332,1,3,0,3,115,14
1339,32,4.9,2022-03-30,21.416666666666668,21.666666666666668,3,3,0,0,135,7
1340,35,4.5,2022-04-01,11.0,11.166666666666666,1,1,0,3,110,4
1341,25,4.9,2022-03-19,23.166666666666668,23.416666666666668,2,2,0,0,95,3
1342,39,5.0,2022-03-20,22.416666666666668,22.666666666666668,0,2,0,0,135,0
1343,35,4.9,2022-03-08,18.166666666666668,18.416666666666668,4,0,0,0,215,2
1344,30,4.9,2022-02-17,9.666666666666666,9.833333333333334,4,0,1,3,60,4
1345,32,4.0,2022-03-29,19.75,19.833333333333332,1,1,0,0,255,6
1346,35,4.2,2022-03-16,20.25,20.333333333333332,2,1,2,0,220,14
1347,23,4.9,2022-03-09,12.583333333333334,12.666666666666666,1,1,1,0,65,14
1348,29,4.6,2022-03-03,12.0,12.25,5,2,0,0,100,13
1349,23,4.9,2022-03-20,19.666666666666668,19.75,4,2,0,0,95,3
1350,26,4.0,2022-03-08,22.0,22.166666666666668,3,3,1,0,215,11
1351,31,4.7,2022-02-13,10.0,10.083333333333334,2,1,0,0,130,13
1352,22,4.8,2022-02-13,19.416666666666668,19.666666666666668,5,2,1,0,130,8
1353,30,4.7,2022-03-05,10.166666666666666,10.25,5,2,0,0,140,13
1354,24,4.5,2022-03-31,21.333333333333332,21.416666666666668,3,0,0,0,245,1
1355,24,4.5,2022-03-15,9.666666666666666,9.75,4,2,1,0,55,4
1356,27,4.8,2022-02-16,22.0,22.083333333333332,3,1,0,0,140,7
1357,20,4.8,2022-02-15,23.416666666666668,23.583333333333332,0,3,0,0,80,10
1358,23,4.9,2022-03-07,23.416666666666668,23.666666666666668,3,1,0,0,80,11
1359,38,4.0,2022-03-23,20.666666666666668,20.833333333333332,4,3,0,0,44,2
1360,27,4.6,2022-03-11,23.666666666666668,23.833333333333332,4,1,0,0,95,0
1361,39,4.8,2022-03-13,17.416666666666668,17.583333333333332,5,1,0,0,170,3
1362,22,4.7,2022-02-13,21.5,21.666666666666668,2,1,1,0,95,11
1363,20,4.6,2022-03-02,20.416666666666668,20.583333333333332,3,3,1,0,190,0
1364,36,4.0,2022-03-16,21.833333333333332,22.0,3,2,2,0,185,11
1365,30,4.9,2022-02-18,19.666666666666668,19.75,4,3,0,0,135,15
1366,23,4.1,2022-04-01,10.333333333333334,10.583333333333334,3,3,1,0,115,15
1367,38,4.2,2022-02-17,15.583333333333334,15.833333333333334,5,1,1,0,155,2
1368,30,4.7,2022-03-06,17.416666666666668,17.583333333333332,0,0,0,0,150,12
1369,38,4.5,2022-03-16,22.5,22.75,0,2,1,0,29,14
1370,37,4.7,2022-03-19,18.75,18.833333333333332,3,1,0,0,145,9
1371,25,4.9,2022-03-29,0.0,0.16666666666666666,1,3,0,0,130,2
1372,27,4.6,2022-03-17,12.666666666666666,12.833333333333334,4,3,0,3,75,15
1373,27,4.6,2022-03-13,22.0,22.083333333333332,1,3,1,0,135,13
1374,39,4.0,2022-03-14,19.916666666666668,20.166666666666668,1,0,1,0,215,5
1375,24,4.1,2022-03-21,9.666666666666666,9.833333333333334,5,1,0,0,130,15
1377,27,4.6,2022-03-17,23.583333333333332,23.833333333333332,1,2,0,0,85,10
1378,37,4.8,2022-03-05,16.25,16.333333333333332,4,1,1,1,160,8
1379,24,4.7,2022-03-28,12.166666666666666,12.333333333333334,2,2,0,1,135,7
1381,22,3.1,2022-03-14,22.333333333333332,22.5,4,1,0,0,200,14
1382,39,4.0,2022-04-05,11.333333333333334,11.583333333333334,0,1,0,0,170,0
1383,31,4.5,2022-03-27,17.833333333333332,18.083333333333332,4,1,0,0,245,6
1385,26,4.3,2022-03-02,20.916666666666668,21.0,2,2,0,0,180,3
1386,27,4.4,2022-03-08,17.583333333333332,17.75,3,2,1,0,160,14
1387,39,4.1,2022-03-19,17.5,17.666666666666668,2,2,0,0,155,15
1388,25,4.6,2022-04-02,22.333333333333332,22.416666666666668,1,0,0,0,90,0
1389,21,5.0,2022-03-03,23.25,23.416666666666668,2,1,2,3,75,1
1390,34,3.5,2022-03-20,17.416666666666668,17.583333333333332,4,3,0,3,185,5
1391,32,4.9,2022-04-06,20.5,20.75,2,1,0,3,125,1
1392,27,4.9,2022-03-01,18.166666666666668,18.25,3,2,1,3,95,13
1393,37,4.8,2022-03-17,9.0,9.166666666666666,0,2,0,0,145,5
1395,22,4.7,2022-03-23,17.916666666666668,18.166666666666668,2,2,1,0,140,5
1396,26,4.5,2022-03-16,19.166666666666668,19.25,1,1,2,0,130,15
1397,26,5.0,2022-03-27,17.75,17.833333333333332,0,1,1,3,105,9
1399,27,4.9,2022-03-31,0.0,0.25,2,0,0,0,90,12
1400,34,5.0,2022-02-17,18.583333333333332,18.833333333333332,3,1,0,0,155,12
1401,25,4.8,2022-03-05,21.833333333333332,22.0,1,2,0,0,130,14
1402,22,4.5,2022-02-12,18.25,18.416666666666668,1,3,0,3,75,9
1403,30,4.7,2022-03-10,18.833333333333332,19.083333333333332,5,1,1,0,90,2
1404,35,4.9,2022-03-18,19.666666666666668,19.833333333333332,2,1,0,0,210,6
1405,27,5.0,2022-03-30,14.5,14.75,1,2,0,0,33,0
1406,33,5.0,2022-04-06,21.833333333333332,22.083333333333332,5,1,1,0,140,14
1407,23,4.7,2022-03-14,22.0,22.166666666666668,3,1,0,0,190,15
1408,36,4.8,2022-03-17,17.75,17.916666666666668,1,2,1,3,75,11
1409,36,4.9,2022-03-25,18.0,18.083333333333332,4,1,1,3,130,13
1410,37,4.6,2022-03-03,22.166666666666668,22.25,5,2,1,0,130,11
1411,27,4.5,2022-03-13,17.916666666666668,18.0,4,3,1,0,105,11
1412,31,4.1,2022-04-02,17.166666666666668,17.416666666666668,1,0,0,3,185,4
1413,23,4.6,2022-03-07,10.0,10.25,1,0,0,0,90,9
1414,22,4.9,2022-03-07,17.416666666666668,17.583333333333332,4,3,1,3,120,7
1415,32,4.6,2022-03-17,18.583333333333332,18.666666666666668,4,3,0,0,145,11
1416,35,4.5,2022-03-09,20.916666666666668,21.166666666666668,3,1,0,0,125,11
1417,26,4.7,2022-03-11,22.0,22.166666666666668,4,1,1,0,50,8
1418,24,4.9,2022-03-29,21.75,21.833333333333332,5,2,0,0,100,7
1419,27,4.9,2022-03-02,23.166666666666668,23.333333333333332,5,2,1,0,110,5
1420,22,4.5,2022-03-16,21.583333333333332,21.833333333333332,1,2,1,3,95,4
1421,26,4.8,2022-04-05,15.5,15.75,5,2,0,3,80,15
1422,38,4.9,2022-03-15,17.75,17.916666666666668,1,2,1,0,90,8
1423,24,4.7,2022-03-13,23.583333333333332,23.833333333333332,5,2,1,0,80,4
1424,22,4.3,2022-03-02,20.25,20.416666666666668,4,3,1,3,155,11
1425,31,4.7,2022-02-11,14.166666666666666,14.416666666666666,2,2,1,0,175,4
1426,22,4.2,2022-03-30,10.5,10.666666666666666,2,1,0,3,110,4
1427,37,4.9,2022-03-09,18.916666666666668,19.0,0,3,0,0,75,4
1428,33,5.0,2022-03-05,17.833333333333332,17.916666666666668,5,1,1,3,95,12
1429,33,4.9,2022-03-28,22.75,22.833333333333332,3,1,0,3,90,9
1430,21,4.9,2022-04-03,23.916666666666668,0.08333333333333333,1,1,2,0,90,5
1431,21,4.4,2022-04-05,23.333333333333332,23.416666666666668,5,2,0,3,95,12
1433,20,4.3,2022-03-14,21.5,21.75,0,0,0,0,175,12
1434,22,4.8,2022-03-09,20.75,21.0,1,3,0,0,110,7
1435,30,4.7,2022-02-11,11.25,11.5,0,2,1,3,135,2
1436,38,4.4,2022-03-16,19.833333333333332,19.916666666666668,4,1,0,3,205,11
1437,37,4.7,2022-03-09,22.916666666666668,23.0,3,1,0,0,85,13
1438,25,4.6,2022-03-14,0.0,0.16666666666666666,2,2,1,0,90,3
1439,35,4.9,2022-02-18,17.916666666666668,18.166666666666668,5,3,1,0,210,2
1440,21,4.6,2022-03-29,18.5,18.75,5,1,0,0,145,3
1441,32,4.2,2022-02-11,9.833333333333334,9.916666666666666,1,1,0,0,115,6
1443,24,4.7,2022-03-03,18.416666666666668,18.583333333333332,5,1,1,0,80,4
1444,26,4.6,2022-03-21,10.666666666666666,10.75,4,1,1,3,70,10
1445,32,3.8,2022-03-06,22.666666666666668,22.833333333333332,1,3,1,0,175,4
1446,36,4.6,2022-03-26,18.666666666666668,18.833333333333332,3,1,0,0,145,12
1447,25,4.6,2022-02-17,15.0,15.25,1,2,2,0,95,7
1448,37,4.9,2022-03-11,22.0,22.25,4,1,1,0,195,4
1449,39,4.9,2022-03-05,18.25,18.333333333333332,0,2,0,0,170,5
1450,25,4.6,2022-03-19,23.25,23.416666666666668,4,1,1,0,80,2
1451,28,4.5,2022-03-15,8.333333333333334,8.416666666666666,0,3,0,0,80,15
1452,25,5.0,2022-03-29,23.5,23.583333333333332,5,2,2,0,50,1
1453,24,4.6,2022-02-11,10.333333333333334,10.583333333333334,0,2,2,0,55,1
1454,25,4.8,2022-03-13,18.25,18.5,0,2,2,1,125,10
1455,20,4.3,2022-03-03,10.25,10.416666666666666,4,1,0,3,105,3
1456,22,4.7,2022-02-18,23.0,23.166666666666668,1,0,1,0,65,9
1457,36,4.8,2022-04-01,18.916666666666668,19.083333333333332,4,3,1,0,145,12
1458,21,4.6,2022-03-08,20.333333333333332,20.583333333333332,3,1,0,0,215,8
1459,38,4.9,2022-02-11,11.666666666666666,11.833333333333334,2,2,0,0,85,4
1460,35,4.6,2022-03-26,17.25,17.333333333333332,5,3,1,0,160,12
1461,39,4.6,2022-04-02,22.666666666666668,22.833333333333332,2,2,2,0,130,13
1462,37,4.8,2022-03-31,22.0,22.083333333333332,3,3,0,0,260,11
1463,25,4.7,2022-03-04,17.583333333333332,17.666666666666668,5,2,1,0,75,15
1464,30,4.2,2022-03-03,22.0,22.083333333333332,0,3,1,3,165,12
1465,39,4.6,2022-04-03,18.0,18.166666666666668,2,2,0,0,95,1
1466,30,4.9,2022-03-28,18.0,18.083333333333332,5,0,0,2,140,8
1467,38,4.0,2022-03-14,19.25,19.416666666666668,0,2,1,0,215,15
1468,22,4.4,2022-03-17,9.916666666666666,10.083333333333334,0,2,0,1,80,14
1469,27,4.5,2022-03-29,23.833333333333332,0.0,5,2,1,0,105,7
1470,25,4.2,2022-03-13,12.666666666666666,12.75,3,2,0,0,215,4
1472,36,4.9,2022-03-05,11.75,11.916666666666666,2,1,2,0,105,4
1473,27,4.8,2022-03-04,20.666666666666668,20.833333333333332,1,2,0,1,205,2
1474,34,4.8,2022-02-15,21.666666666666668,21.833333333333332,5,2,0,0,125,4
1475,34,4.7,2022-03-06,19.333333333333332,19.583333333333332,4,2,0,3,180,10
1476,29,4.5,2022-03-11,22.416666666666668,22.5,2,3,0,0,95,11
1477,25,2.7,2022-03-10,23.916666666666668,0.08333333333333333,1,1,0,0,185,3
1478,37,4.5,2022-03-23,17.416666666666668,17.5,5,2,1,3,140,13
1479,27,4.8,2022-03-05,19.75,19.833333333333332,1,1,0,0,145,5
1480,39,4.8,2022-03-26,23.5,23.583333333333332,3,1,1,0,115,6
1481,34,4.3,2022-02-15,10.0,10.25,5,1,0,0,100,14
1482,27,4.9,2022-03-19,13.75,13.833333333333334,5,0,1,0,65,14
1483,28,5.0,2022-03-21,8.583333333333334,8.833333333333334,2,1,0,0,120,6
1484,24,4.8,2022-04-06,19.25,19.333333333333332,3,1,1,0,140,0
1485,38,4.6,2022-03-24,17.583333333333332,17.833333333333332,4,2,1,0,135,1
1486,36,4.1,2022-03-06,21.833333333333332,21.916666666666668,1,3,0,0,255,14
1487,26,4.6,2022-03-02,18.333333333333332,18.583333333333332,1,3,1,0,80,3
1489,36,4.8,2022-02-17,20.666666666666668,20.75,1,2,0,3,140,8
1490,29,4.6,2022-03-11,20.583333333333332,20.833333333333332,0,3,1,3,100,7
1491,38,4.9,2022-02-17,21.0,21.083333333333332,0,2,0,0,170,14
1492,24,4.8,2022-02-16,17.166666666666668,17.416666666666668,2,1,0,2,75,7
1494,24,4.5,2022-04-06,22.583333333333332,22.833333333333332,3,3,2,3,65,5
1495,23,5.0,2022-03-25,17.833333333333332,18.083333333333332,4,3,1,0,100,3
1496,38,4.4,2022-03-31,17.666666666666668,17.833333333333332,5,2,1,0,160,4
1497,33,4.9,2022-02-11,21.75,21.833333333333332,1,1,0,0,160,4
1498,20,4.7,2022-04-03,11.166666666666666,11.416666666666666,3,3,1,1,135,3
1499,35,5.0,2022-04-03,10.416666666666666,10.666666666666666,0,0,0,0,85,13
1500,38,4.8,2022-02-13,19.25,19.333333333333332,1,2,0,0,185,2
1501,20,4.9,2022-03-02,19.0,19.25,1,2,0,0,170,14
1502,21,5.0,2022-03-01,17.166666666666668,17.416666666666668,4,2,0,0,55,12
1503,36,4.8,2022-03-05,17.583333333333332,17.833333333333332,5,2,0,0,80,11
1504,37,4.8,2022-04-03,13.916666666666666,14.083333333333334,1,0,0,0,28,1
1505,27,4.5,2022-03-04,21.666666666666668,21.833333333333332,1,1,0,0,110,1
1507,33,4.9,2022-04-02,22.25,22.416666666666668,5,2,1,3,130,10
1508,30,4.1,2022-04-06,23.916666666666668,0.08333333333333333,1,1,1,0,175,3
1509,21,4.8,2022-03-15,20.833333333333332,20.916666666666668,3,2,0,0,70,5
1510,25,4.6,2022-03-19,23.25,23.5,0,1,0,0,75,13
1511,20,5.0,2022-03-17,11.166666666666666,11.416666666666666,4,3,1,3,155,8
1512,39,4.7,2022-04-01,21.25,21.333333333333332,0,1,0,0,100,13
1513,28,4.5,2022-03-13,20.75,20.916666666666668,5,0,1,0,115,9
1514,39,4.9,2022-03-09,19.666666666666668,19.75,4,1,0,0,85,0
1515,29,4.5,2022-03-15,10.583333333333334,10.75,0,2,0,0,80,1
1516,37,4.2,2022-04-05,22.666666666666668,22.833333333333332,0,1,0,0,115,10
1518,25,4.6,2022-03-12,22.583333333333332,22.75,5,2,0,1,70,0
1519,29,5.0,2022-03-03,10.583333333333334,10.833333333333334,1,2,0,0,70,10
1520,29,4.8,2022-03-30,12.0,12.25,4,2,1,0,130,8
1521,38,4.8,2022-04-01,21.916666666666668,22.0,3,1,0,0,150,8
1522,32,4.6,2022-03-08,18.916666666666668,19.166666666666668,3,1,0,0,24,2
1523,31,4.0,2022-03-19,21.75,21.833333333333332,2,2,1,3,170,3
1524,30,4.7,2022-03-17,9.25,9.5,3,1,1,0,100,8
1525,33,4.7,2022-03-09,23.333333333333332,23.416666666666668,2,1,1,0,19,11
1526,38,4.4,2022-03-25,23.25,23.333333333333332,4,2,1,3,220,9
1528,35,4.5,2022-03-11,22.916666666666668,23.166666666666668,0,2,0,0,28,15
1529,24,4.6,2022-03-20,19.75,19.833333333333332,0,3,0,0,165,6
1530,33,4.6,2022-03-06,19.333333333333332,19.416666666666668,0,2,0,3,190,9
1531,31,4.6,2022-03-28,12.25,12.5,1,2,1,3,105,7
1534,22,4.8,2022-04-03,12.416666666666666,12.5,1,3,1,0,125,11
1535,39,4.3,2022-03-10,19.833333333333332,20.0,0,1,0,3,215,5
1536,31,4.9,2022-03-09,10.25,10.416666666666666,4,1,0,0,120,10
1537,35,4.7,2022-03-05,18.416666666666668,18.5,4,1,0,2,165,6
1538,24,4.9,2022-02-17,19.583333333333332,19.833333333333332,0,3,0,3,140,4
1539,28,4.5,2022-03-16,19.166666666666668,19.416666666666668,1,3,1,3,125,1
1540,35,5.0,2022-03-17,22.583333333333332,22.833333333333332,2,1,0,0,125,12
1541,22,4.6,2022-04-06,21.333333333333332,21.5,0,1,2,3,145,10
1542,24,4.6,2022-04-06,20.666666666666668,20.833333333333332,4,1,0,0,100,0
1543,31,3.5,2022-03-18,23.583333333333332,23.833333333333332,1,3,1,0,155,10
1544,33,4.7,2022-03-14,19.583333333333332,19.833333333333332,0,3,0,1,100,10
1545,34,4.5,2022-03-26,10.666666666666666,10.916666666666666,5,2,1,0,110,9
1546,35,4.7,2022-04-06,17.166666666666668,17.25,0,2,0,3,120,15
1547,20,4.6,2022-04-01,11.916666666666666,12.0,5,1,1,3,115,0
1548,21,4.3,2022-02-13,12.75,12.833333333333334,4,1,0,3,165,3
1549,33,4.7,2022-03-10,17.666666666666668,17.833333333333332,4,1,1,0,105,1
1550,26,4.5,2022-02-18,17.833333333333332,17.916666666666668,2,3,0,0,80,3
1551,37,5.0,2022-03-28,20.833333333333332,21.0,4,1,0,0,170,14
1552,33,4.9,2022-02-11,21.583333333333332,21.833333333333332,2,3,0,3,90,8
1553,29,4.9,2022-03-01,9.0,9.083333333333334,2,3,2,0,65,9
1554,24,4.8,2022-03-28,9.583333333333334,9.833333333333334,0,2,0,0,14,1
1556,33,4.6,2022-03-26,9.25,9.5,5,2,1,0,90,0
1557,31,4.8,2022-02-18,22.75,22.916666666666668,1,2,0,0,130,5
1559,21,4.6,2022-03-28,10.583333333333334,10.833333333333334,1,1,0,0,55,13
1560,30,4.8,2022-03-21,10.916666666666666,11.166666666666666,2,3,1,0,135,15
1561,29,4.7,2022-03-21,18.75,18.916666666666668,1,2,0,0,70,14
1562,34,4.7,2022-03-05,22.833333333333332,23.0,3,3,1,3,115,15
1563,20,4.4,2022-04-04,21.916666666666668,22.166666666666668,5,1,1,0,170,9
1564,28,4.6,2022-03-13,16.333333333333332,16.416666666666668,4,1,0,0,50,14
1565,26,4.5,2022-02-15,21.666666666666668,21.75,0,1,0,0,95,14
1566,25,4.8,2022-03-30,19.416666666666668,19.583333333333332,4,2,1,3,95,10
1567,39,5.0,2022-03-13,21.25,21.416666666666668,1,0,0,0,39,2
1569,31,4.2,2022-04-01,23.833333333333332,23.916666666666668,5,2,0,3,120,2
1570,34,4.4,2022-02-12,23.416666666666668,23.583333333333332,5,1,1,0,175,4
1571,26,4.5,2022-03-19,14.25,14.5,2,1,1,0,110,9
1572,35,4.1,2022-03-14,18.166666666666668,18.416666666666668,5,0,0,3,190,4
1573,29,5.0,2022-03-02,22.916666666666668,23.083333333333332,1,1,0,0,120,0
1574,22,3.5,2022-03-11,19.333333333333332,19.5,2,2,0,0,205,1
1575,34,4.1,2022-03-25,20.833333333333332,20.916666666666668,2,2,0,3,175,7
1576,27,4.6,2022-03-06,22.333333333333332,22.416666666666668,5,2,0,0,55,3
1577,35,4.9,2022-03-19,17.916666666666668,18.166666666666668,3,1,0,0,160,5
1578,27,4.8,2022-03-10,19.333333333333332,19.583333333333332,2,0,1,0,175,9
1579,38,4.5,2022-03-23,20.75,21.0,3,0,0,0,220,0
1580,31,4.9,2022-02-14,19.166666666666668,19.25,1,2,1,0,125,8
1581,20,4.7,2022-04-02,21.333333333333332,21.583333333333332,1,1,0,0,135,13
1582,33,4.6,2022-03-03,19.333333333333332,19.416666666666668,4,1,1,3,90,2
1585,23,4.8,2022-02-17,18.916666666666668,19.0,2,2,1,0,85,7
1586,39,4.9,2022-03-25,20.583333333333332,20.833333333333332,4,2,0,0,135,1
1587,30,4.8,2022-03-18,22.583333333333332,22.666666666666668,1,3,1,3,135,9
1588,36,4.5,2022-02-17,20.583333333333332,20.666666666666668,2,1,0,1,120,0
1589,27,4.7,2022-04-03,8.333333333333334,8.583333333333334,4,1,0,0,19,6
1590,35,4.8,2022-03-05,21.75,21.833333333333332,1,2,0,0,115,4
1591,27,4.5,2022-02-18,18.25,18.416666666666668,3,0,0,0,145,9
