,Agent_Age,Agent_Rating,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,wait_time,order_hour,pickup_hour,day_of_week,is_weekend
3558,24,4.5,21.5,3,3,0,0,270,8,-27455040.0,0,0,1,0
3559,25,4.9,18.916666666666668,3,3,0,3,110,5,-27482400.0,0,0,6,1
3560,23,4.9,17.5,3,3,2,0,65,2,-27479520.0,0,0,4,0
3561,27,4.3,21.75,3,1,0,3,175,9,-27417600.0,0,0,3,0
3562,29,4.5,9.0,3,2,0,3,120,9,-27437760.0,0,0,3,0
3563,24,4.9,22.333333333333332,5,3,0,0,95,0,-27439200.0,0,0,4,0
3564,27,4.6,20.333333333333332,5,3,0,3,205,14,-27410400.0,0,0,5,1
3565,24,4.7,20.25,4,1,2,0,85,13,-27470880.0,0,0,5,1
3566,32,4.9,23.0,0,2,1,0,135,2,-27459360.0,0,0,4,0
3567,28,4.7,22.916666666666668,0,2,0,0,95,11,-27473760.0,0,0,0,0
3568,24,4.9,23.25,4,2,1,3,70,11,-27469440.0,0,0,4,0
3569,21,4.6,9.25,0,1,1,0,90,12,-27446400.0,0,0,2,0
3570,23,4.5,20.75,2,2,0,0,220,9,-27469440.0,0,0,4,0
3571,37,4.2,18.25,3,2,1,1,170,6,-27457920.0,0,0,3,0
3572,22,4.9,10.916666666666666,0,2,0,3,60,4,-27463680.0,0,0,0,0
3573,33,4.8,23.166666666666668,0,2,1,3,125,7,-27486720.0,0,0,2,0
3574,32,3.6,19.416666666666668,2,3,0,3,195,3,-27410400.0,0,0,5,1
3575,38,5.0,17.333333333333332,5,1,1,0,80,14,-27449280.0,0,0,4,0
3576,24,4.5,11.166666666666666,2,1,0,0,125,14,-27434880.0,0,0,1,0
3578,32,4.9,19.833333333333332,1,1,0,0,135,12,-27486720.0,0,0,2,0
3579,20,4.6,21.0,1,1,0,2,130,0,-27473760.0,0,0,0,0
3580,37,4.2,20.75,3,3,0,0,205,13,-27480960.0,0,0,5,1
3581,27,4.8,20.833333333333332,3,3,1,0,130,0,-27439200.0,0,0,4,0
3582,28,4.9,19.75,2,2,1,0,130,1,-27442080.0,0,0,6,1
3583,38,4.3,17.333333333333332,3,3,1,0,215,2,-27436320.0,0,0,2,0
3584,31,4.6,14.25,0,2,0,0,235,5,-27446400.0,0,0,2,0
3585,38,4.8,20.666666666666668,1,2,1,3,205,12,-27478080.0,0,0,3,0
3586,26,4.6,21.916666666666668,3,1,0,0,200,6,-27444960.0,0,0,1,0
3587,39,4.9,21.333333333333332,0,3,0,0,100,9,-27479520.0,0,0,4,0
3588,26,4.7,18.416666666666668,5,1,0,3,95,5,-27434880.0,0,0,1,0
3589,31,4.5,23.583333333333332,0,2,2,0,145,13,-27468000.0,0,0,3,0
3590,35,4.4,21.333333333333332,3,2,0,1,195,10,-27436320.0,0,0,2,0
3591,38,4.8,18.833333333333332,4,1,1,3,170,3,-27470880.0,0,0,5,1
3592,34,4.9,20.416666666666668,0,3,2,0,150,14,-27410400.0,0,0,5,1
3593,34,4.6,22.833333333333332,0,1,1,0,100,12,-27480960.0,0,0,5,1
3594,36,4.6,14.75,0,1,0,0,130,12,-27452160.0,0,0,6,1
3595,26,4.7,19.666666666666668,1,3,0,3,90,15,-27472320.0,0,0,6,1
3596,26,4.9,18.583333333333332,3,1,0,0,125,5,-27446400.0,0,0,2,0
3597,26,5.0,15.0,2,1,0,0,75,2,-27437760.0,0,0,3,0
3598,35,5.0,14.333333333333334,2,1,0,0,180,10,-27408960.0,0,0,4,0
3599,25,4.6,17.75,4,2,0,0,80,2,-27466560.0,0,0,2,0
3600,26,4.7,19.166666666666668,0,2,0,0,105,2,-27462240.0,0,0,6,1
3601,32,4.3,11.666666666666666,3,2,0,0,160,6,-27440640.0,0,0,5,1
3603,20,4.8,23.166666666666668,1,1,1,0,50,7,-27446400.0,0,0,2,0
3604,37,5.0,15.416666666666666,4,3,0,0,23,6,-27482400.0,0,0,6,1
3605,36,4.6,21.75,3,0,0,0,125,7,-27470880.0,0,0,5,1
3606,33,4.4,17.333333333333332,0,1,1,0,180,1,-27466560.0,0,0,2,0
3607,39,5.0,9.416666666666666,5,2,0,0,90,1,-27449280.0,0,0,4,0
3608,23,4.7,23.5,5,2,0,3,120,5,-27456480.0,0,0,2,0
3609,21,4.1,13.75,5,1,0,0,265,4,-27434880.0,0,0,1,0
3610,27,3.5,19.916666666666668,0,3,0,0,255,11,-27476640.0,0,0,2,0
3611,30,4.6,20.416666666666668,5,1,0,0,115,0,-27450720.0,0,0,5,1
3612,24,4.6,11.166666666666666,2,3,0,0,100,6,-27485280.0,0,0,1,0
3615,24,4.6,18.833333333333332,2,1,0,0,140,0,-27482400.0,0,0,6,1
3616,23,4.5,20.333333333333332,3,3,0,0,95,15,-27463680.0,0,0,0,0
3617,20,4.2,17.333333333333332,1,2,1,3,165,15,-27480960.0,0,0,5,1
3618,32,4.8,11.166666666666666,2,2,1,0,125,7,-27485280.0,0,0,1,0
3620,21,4.8,11.416666666666666,2,1,0,0,60,11,-27437760.0,0,0,3,0
3621,31,4.9,8.833333333333334,3,2,1,0,105,9,-27476640.0,0,0,2,0
3622,38,4.9,17.916666666666668,5,3,1,0,130,11,-27452160.0,0,0,6,1
3623,24,4.5,20.25,3,3,0,0,140,7,-27468000.0,0,0,3,0
3625,20,4.7,22.916666666666668,3,1,0,3,29,3,-27444960.0,0,0,1,0
3626,23,5.0,12.166666666666666,3,2,1,1,140,12,-27482400.0,0,0,6,1
3627,20,4.9,18.166666666666668,4,2,1,3,205,2,-27469440.0,0,0,4,0
3628,29,4.8,20.166666666666668,3,1,1,0,140,6,-27447840.0,0,0,3,0
3629,30,4.6,17.916666666666668,5,2,0,3,135,1,-27480960.0,0,0,5,1
3630,27,4.8,17.666666666666668,1,2,1,0,19,10,-27470880.0,0,0,5,1
3631,22,4.6,19.5,5,2,0,0,175,7,-27462240.0,0,0,6,1
3632,34,4.9,11.0,3,2,0,0,140,3,-27449280.0,0,0,4,0
3633,21,5.0,22.416666666666668,5,2,0,0,100,10,-27463680.0,0,0,0,0
3634,39,4.9,19.916666666666668,5,3,0,0,110,12,-27408960.0,0,0,4,0
3635,27,4.8,11.333333333333334,5,2,0,0,85,5,-27440640.0,0,0,5,1
3636,24,4.4,23.916666666666668,1,1,0,3,90,9,-27446400.0,0,0,2,0
3637,30,4.6,11.5,2,1,1,0,110,10,-27460800.0,0,0,5,1
3639,27,4.9,9.583333333333334,0,1,0,0,115,9,-27455040.0,0,0,1,0
3640,32,4.5,11.916666666666666,4,3,0,3,135,6,-27457920.0,0,0,3,0
3641,25,4.5,12.75,4,2,0,0,145,6,-27443520.0,0,0,0,0
3642,21,4.0,21.0,3,2,0,0,170,10,-27411840.0,0,0,6,1
3643,23,4.8,8.916666666666666,0,1,0,0,110,2,-27470880.0,0,0,5,1
3644,21,4.7,19.166666666666668,4,3,0,0,135,4,-27473760.0,0,0,0,0
3645,39,5.0,21.916666666666668,1,3,1,0,265,0,-27456480.0,0,0,2,0
3646,33,4.7,23.833333333333332,4,2,0,0,145,10,-27417600.0,0,0,3,0
3647,31,4.5,21.25,3,3,1,0,135,0,-27475200.0,0,0,1,0
3648,39,4.7,19.333333333333332,2,2,1,0,49,3,-27450720.0,0,0,5,1
3649,22,4.0,10.583333333333334,0,3,0,0,95,14,-27468000.0,0,0,3,0
3650,25,5.0,18.75,4,3,0,3,33,10,-27447840.0,0,0,3,0
3651,38,4.9,10.166666666666666,4,0,1,0,28,2,-27455040.0,0,0,1,0
3652,32,4.6,17.5,2,1,0,0,95,4,-27463680.0,0,0,0,0
3653,28,4.5,20.833333333333332,1,2,0,0,125,7,-27453600.0,0,0,0,0
3655,21,4.6,8.5,1,1,0,0,60,5,-27485280.0,0,0,1,0
3656,32,4.7,18.833333333333332,0,2,1,0,110,15,-27419040.0,0,0,4,0
3658,25,4.5,9.0,0,2,1,0,75,5,-27473760.0,0,0,0,0
3659,31,4.7,15.416666666666666,4,3,1,0,29,14,-27449280.0,0,0,4,0
3660,36,4.8,23.25,1,0,0,0,100,9,-27459360.0,0,0,4,0
3661,24,5.0,8.916666666666666,2,1,1,0,110,2,-27476640.0,0,0,2,0
3662,24,4.2,20.75,4,1,1,0,210,1,-27479520.0,0,0,4,0
3663,25,4.6,22.583333333333332,0,1,0,0,100,11,-27486720.0,0,0,2,0
3664,26,4.8,15.333333333333334,4,2,0,0,120,3,-27460800.0,0,0,5,1
3665,31,4.5,23.75,0,2,0,0,125,3,-27411840.0,0,0,6,1
3666,29,4.7,19.833333333333332,5,0,0,0,135,5,-27473760.0,0,0,0,0
3667,37,4.6,19.166666666666668,0,3,0,0,27,7,-27476640.0,0,0,2,0
3668,38,4.4,21.75,4,2,1,0,155,8,-27459360.0,0,0,4,0
3669,28,4.9,22.583333333333332,4,1,0,3,115,9,-27462240.0,0,0,6,1
3670,27,4.8,22.75,2,3,0,3,130,9,-27410400.0,0,0,5,1
3671,38,4.9,21.333333333333332,4,3,0,0,110,14,-27442080.0,0,0,6,1
3672,36,4.5,18.833333333333332,3,1,0,0,115,3,-27478080.0,0,0,3,0
3673,21,4.8,20.75,2,1,0,0,95,1,-27470880.0,0,0,5,1
3674,33,4.8,22.166666666666668,3,1,0,0,145,2,-27434880.0,0,0,1,0
3675,24,4.4,17.75,3,1,1,0,175,8,-27486720.0,0,0,2,0
3676,34,4.5,17.166666666666668,3,3,1,3,100,1,-27456480.0,0,0,2,0
3677,39,4.8,22.916666666666668,5,2,0,0,140,3,-27453600.0,0,0,0,0
3678,35,4.6,19.666666666666668,2,2,1,0,200,10,-27444960.0,0,0,1,0
3679,28,4.9,0.0,1,1,0,0,95,8,-27443520.0,0,0,0,0
3680,25,4.9,18.0,0,3,1,0,135,3,-27475200.0,0,0,1,0
3681,24,4.5,20.25,3,2,0,0,90,9,-27486720.0,0,0,2,0
3683,37,4.7,18.916666666666668,4,1,1,0,150,8,-27411840.0,0,0,6,1
3684,34,4.2,18.5,4,3,0,0,180,7,-27472320.0,0,0,6,1
3685,33,4.3,19.166666666666668,5,1,1,0,205,15,-27419040.0,0,0,4,0
3687,34,4.8,23.333333333333332,5,2,0,0,90,13,-27475200.0,0,0,1,0
3688,20,4.9,22.5,2,2,0,3,95,11,-27479520.0,0,0,4,0
3689,39,4.3,17.166666666666668,5,1,0,0,235,5,-27483840.0,0,0,0,0
3690,27,4.5,22.25,0,3,0,0,145,0,-27456480.0,0,0,2,0
3691,25,4.7,23.0,5,2,1,0,55,10,-27485280.0,0,0,1,0
3692,26,4.6,18.666666666666668,1,1,0,3,125,3,-27486720.0,0,0,2,0
3693,27,4.8,23.916666666666668,4,1,2,0,70,1,-27434880.0,0,0,1,0
3694,33,4.5,18.333333333333332,1,2,0,0,150,0,-27480960.0,0,0,5,1
3695,24,4.7,17.75,0,1,0,0,155,14,-27447840.0,0,0,3,0
3696,24,4.7,22.333333333333332,0,1,1,3,105,9,-27453600.0,0,0,0,0
3697,27,4.8,22.666666666666668,0,2,0,0,145,15,-27472320.0,0,0,6,1
3698,22,4.9,17.166666666666668,4,1,0,0,140,9,-27450720.0,0,0,5,1
3699,24,4.8,18.583333333333332,5,2,0,0,125,1,-27455040.0,0,0,1,0
3701,37,4.2,23.833333333333332,3,2,1,3,175,12,-27413280.0,0,0,0,0
3702,34,4.6,14.666666666666666,0,1,1,0,160,10,-27479520.0,0,0,4,0
3703,34,4.9,23.5,4,2,1,0,80,2,-27440640.0,0,0,5,1
3704,21,4.6,9.0,1,1,1,0,80,8,-27434880.0,0,0,1,0
3705,35,4.6,19.5,3,3,1,3,130,4,-27434880.0,0,0,1,0
3706,37,4.9,11.833333333333334,2,1,0,0,130,9,-27470880.0,0,0,5,1
3707,37,4.7,18.75,5,3,1,3,125,13,-27485280.0,0,0,1,0
3708,26,4.6,19.25,5,2,1,0,210,2,-27439200.0,0,0,4,0
3710,24,4.2,9.833333333333334,0,0,0,0,145,1,-27470880.0,0,0,5,1
3711,39,4.8,21.916666666666668,5,3,0,0,155,11,-27446400.0,0,0,2,0
3712,22,4.2,20.833333333333332,0,2,0,0,215,11,-27442080.0,0,0,6,1
3713,27,4.7,23.25,2,0,0,0,85,12,-27469440.0,0,0,4,0
3714,35,4.7,19.5,2,2,0,3,165,15,-27437760.0,0,0,3,0
3715,29,4.7,19.583333333333332,5,1,0,3,140,10,-27472320.0,0,0,6,1
3717,27,5.0,21.333333333333332,3,3,0,0,150,0,-27456480.0,0,0,2,0
3718,21,4.6,19.416666666666668,3,2,0,0,85,4,-27452160.0,0,0,6,1
3719,22,4.8,22.833333333333332,1,2,0,0,65,4,-27410400.0,0,0,5,1
3720,30,4.6,0.0,4,1,1,3,19,0,-27468000.0,0,0,3,0
3721,24,4.9,23.416666666666668,3,3,1,3,65,10,-27408960.0,0,0,4,0
3722,27,5.0,19.833333333333332,3,1,1,1,130,3,-27486720.0,0,0,2,0
3723,32,4.9,19.833333333333332,3,0,0,3,160,14,-27460800.0,0,0,5,1
3724,29,4.8,20.333333333333332,2,2,1,3,135,14,-27450720.0,0,0,5,1
3725,34,4.7,17.416666666666668,5,2,0,3,150,13,-27444960.0,0,0,1,0
3726,33,4.7,19.833333333333332,5,1,0,3,120,13,-27455040.0,0,0,1,0
3727,33,4.7,13.75,4,2,1,0,150,2,-27460800.0,0,0,5,1
3728,33,4.7,10.666666666666666,4,3,0,0,24,1,-27476640.0,0,0,2,0
3729,28,4.7,12.666666666666666,0,3,2,0,190,0,-27485280.0,0,0,1,0
3730,29,4.9,23.583333333333332,4,2,0,0,100,14,-27447840.0,0,0,3,0
3731,22,4.7,17.166666666666668,3,2,0,0,160,3,-27442080.0,0,0,6,1
3732,32,4.9,17.75,4,2,1,0,195,15,-27439200.0,0,0,4,0
3733,27,4.9,23.75,0,2,1,3,65,7,-27455040.0,0,0,1,0
3734,31,4.7,17.666666666666668,3,3,0,1,195,8,-27462240.0,0,0,6,1
3735,29,4.3,23.833333333333332,5,2,0,0,85,13,-27440640.0,0,0,5,1
3736,35,4.5,19.416666666666668,3,3,0,0,260,8,-27486720.0,0,0,2,0
3737,27,4.2,10.25,0,3,0,3,100,7,-27463680.0,0,0,0,0
3738,32,3.5,18.0,1,1,0,0,190,11,-27469440.0,0,0,4,0
3739,21,4.9,21.583333333333332,3,2,0,3,130,5,-27470880.0,0,0,5,1
3740,39,4.1,21.666666666666668,0,1,1,0,235,11,-27436320.0,0,0,2,0
3741,33,3.7,19.75,1,2,0,0,155,10,-27469440.0,0,0,4,0
3742,27,4.9,20.0,5,2,0,0,130,15,-27419040.0,0,0,4,0
3743,30,4.5,18.916666666666668,1,2,0,0,85,12,-27476640.0,0,0,2,0
3744,39,4.7,20.25,1,3,0,0,130,12,-27442080.0,0,0,6,1
3745,20,4.6,10.333333333333334,3,3,2,0,115,8,-27455040.0,0,0,1,0
3747,21,4.5,21.583333333333332,4,2,0,3,130,0,-27408960.0,0,0,4,0
3748,33,4.5,12.0,1,0,0,0,75,11,-27437760.0,0,0,3,0
3749,37,5.0,20.583333333333332,4,1,0,0,160,10,-27449280.0,0,0,4,0
3750,25,4.0,23.5,2,3,1,0,130,5,-27457920.0,0,0,3,0
3751,31,4.6,15.416666666666666,4,1,0,0,85,2,-27479520.0,0,0,4,0
3752,28,4.9,19.5,3,2,1,0,90,2,-27459360.0,0,0,4,0
3753,36,5.0,19.583333333333332,4,1,1,3,44,2,-27469440.0,0,0,4,0
3754,39,4.4,14.5,5,2,1,0,165,12,-27476640.0,0,0,2,0
3755,21,4.8,22.5,1,2,1,0,60,0,-27473760.0,0,0,0,0
3756,27,4.9,11.583333333333334,5,2,0,0,135,9,-27460800.0,0,0,5,1
3757,26,5.0,22.0,3,2,1,0,110,5,-27434880.0,0,0,1,0
3759,20,4.1,13.75,1,1,0,3,33,6,-27457920.0,0,0,3,0
3760,22,4.8,9.916666666666666,1,0,0,0,19,14,-27440640.0,0,0,5,1
3761,38,4.6,23.416666666666668,0,2,0,0,130,7,-27456480.0,0,0,2,0
3762,30,4.6,21.5,1,2,1,3,225,0,-27462240.0,0,0,6,1
3763,22,4.8,18.166666666666668,2,2,1,0,195,12,-27416160.0,0,0,2,0
3764,30,4.6,21.75,4,0,0,3,190,8,-27437760.0,0,0,3,0
3766,26,4.6,23.75,4,3,0,1,105,7,-27475200.0,0,0,1,0
3767,22,4.6,20.583333333333332,5,1,1,0,135,9,-27411840.0,0,0,6,1
3768,28,4.7,18.666666666666668,3,2,1,3,195,10,-27483840.0,0,0,0,0
3769,20,4.5,19.583333333333332,4,2,1,0,120,8,-27472320.0,0,0,6,1
3771,33,4.9,18.166666666666668,4,1,0,0,145,4,-27447840.0,0,0,3,0
3772,26,4.7,17.166666666666668,1,2,0,0,175,1,-27410400.0,0,0,5,1
3773,37,4.6,22.416666666666668,2,3,0,0,28,0,-27468000.0,0,0,3,0
3774,31,4.6,9.333333333333334,0,1,0,0,140,13,-27482400.0,0,0,6,1
3775,27,4.8,20.833333333333332,4,2,0,0,160,11,-27483840.0,0,0,0,0
3776,37,4.5,21.75,0,0,0,0,145,11,-27459360.0,0,0,4,0
3777,22,4.5,12.0,2,3,1,0,65,6,-27463680.0,0,0,0,0
3778,27,4.7,8.833333333333334,4,1,0,3,90,6,-27470880.0,0,0,5,1
3779,38,4.8,21.416666666666668,3,2,0,3,17,3,-27470880.0,0,0,5,1
3780,25,4.8,21.916666666666668,1,1,1,0,120,4,-27419040.0,0,0,4,0
3781,39,4.9,8.166666666666666,0,2,1,3,105,1,-27473760.0,0,0,0,0
3782,28,5.0,9.25,1,2,0,0,95,15,-27482400.0,0,0,6,1
3783,23,4.9,21.0,0,2,0,0,155,2,-27486720.0,0,0,2,0
3784,30,4.4,17.5,3,2,0,0,215,8,-27472320.0,0,0,6,1
3785,39,4.6,23.583333333333332,4,0,0,0,135,1,-27416160.0,0,0,2,0
3786,21,4.7,20.5,4,2,0,3,190,2,-27436320.0,0,0,2,0
3787,29,4.8,20.75,5,3,2,0,115,15,-27483840.0,0,0,0,0
3788,33,4.6,8.25,3,3,0,0,140,11,-27479520.0,0,0,4,0
3789,21,4.7,23.583333333333332,0,3,0,1,11,1,-27473760.0,0,0,0,0
3790,26,4.6,11.166666666666666,3,2,1,3,130,10,-27452160.0,0,0,6,1
3791,23,4.6,10.166666666666666,2,3,0,0,60,1,-27470880.0,0,0,5,1
3792,39,4.8,10.916666666666666,4,1,0,0,90,15,-27414720.0,0,0,1,0
3793,26,4.5,23.166666666666668,2,1,0,0,120,7,-27447840.0,0,0,3,0
3794,37,5.0,11.25,3,2,1,0,155,7,-27411840.0,0,0,6,1
3795,30,4.7,18.5,0,3,1,0,90,8,-27479520.0,0,0,4,0
3796,39,4.7,9.0,2,2,0,0,125,15,-27470880.0,0,0,5,1
3797,31,4.9,8.583333333333334,1,0,0,0,15,13,-27437760.0,0,0,3,0
3798,24,4.3,19.75,3,0,1,3,215,14,-27436320.0,0,0,2,0
3799,22,4.6,22.333333333333332,4,1,1,0,50,9,-27476640.0,0,0,2,0
3800,31,4.5,9.75,2,3,2,0,120,1,-27463680.0,0,0,0,0
3801,34,4.7,21.583333333333332,2,2,0,0,225,1,-27440640.0,0,0,5,1
3802,20,4.9,14.0,0,1,0,0,155,14,-27452160.0,0,0,6,1
3803,37,4.9,23.75,5,1,1,0,145,10,-27442080.0,0,0,6,1
3804,37,4.9,19.25,5,2,1,3,180,4,-27485280.0,0,0,1,0
3805,21,4.8,18.416666666666668,1,0,0,0,125,14,-27457920.0,0,0,3,0
3806,21,4.9,18.416666666666668,4,2,0,0,95,0,-27452160.0,0,0,6,1
3807,24,4.7,10.166666666666666,5,2,1,0,70,1,-27468000.0,0,0,3,0
3809,23,4.9,9.583333333333334,5,0,2,3,60,1,-27449280.0,0,0,4,0
3810,30,4.2,18.5,0,2,1,0,210,5,-27419040.0,0,0,4,0
3811,37,4.5,17.583333333333332,0,0,0,0,135,10,-27447840.0,0,0,3,0
3812,34,4.5,23.166666666666668,5,3,0,0,190,2,-27475200.0,0,0,1,0
3813,31,4.8,9.0,4,2,0,0,100,4,-27449280.0,0,0,4,0
3814,25,4.7,22.25,3,0,0,0,90,5,-27446400.0,0,0,2,0
3815,24,4.9,22.333333333333332,0,2,0,0,55,4,-27456480.0,0,0,2,0
3817,31,4.5,19.75,1,1,1,0,235,11,-27483840.0,0,0,0,0
3819,36,4.9,19.166666666666668,3,2,0,3,175,6,-27462240.0,0,0,6,1
3820,38,4.8,23.916666666666668,4,2,1,0,125,10,-27462240.0,0,0,6,1
3821,28,4.8,10.166666666666666,1,1,0,0,105,2,-27414720.0,0,0,1,0
3822,28,4.7,19.166666666666668,4,2,0,3,190,6,-27483840.0,0,0,0,0
3823,39,4.7,8.166666666666666,1,1,1,0,145,10,-27457920.0,0,0,3,0
3824,20,4.8,10.25,0,2,0,0,55,15,-27414720.0,0,0,1,0
3825,36,4.9,17.416666666666668,0,1,0,3,155,9,-27466560.0,0,0,2,0
3827,20,5.0,19.75,4,3,0,3,130,5,-27417600.0,0,0,3,0
3828,22,2.6,23.166666666666668,1,3,0,0,205,6,-27419040.0,0,0,4,0
3829,20,3.1,23.166666666666668,3,1,1,3,175,1,-27413280.0,0,0,0,0
3830,21,4.6,19.583333333333332,1,0,2,0,165,10,-27483840.0,0,0,0,0
3831,22,4.8,11.166666666666666,1,2,1,0,110,0,-27473760.0,0,0,0,0
3832,36,4.9,17.166666666666668,0,3,0,3,195,8,-27414720.0,0,0,1,0
3833,25,4.1,20.666666666666668,5,2,1,0,190,15,-27480960.0,0,0,5,1
3834,21,4.6,23.0,2,1,0,0,90,15,-27460800.0,0,0,5,1
3835,23,5.0,8.75,4,1,0,3,75,9,-27437760.0,0,0,3,0
3836,22,4.8,8.833333333333334,1,0,0,0,70,12,-27460800.0,0,0,5,1
3838,27,4.8,18.833333333333332,3,2,0,3,220,12,-27410400.0,0,0,5,1
3839,22,5.0,11.166666666666666,4,0,1,0,125,7,-27437760.0,0,0,3,0
3840,20,4.7,20.333333333333332,4,2,0,3,90,1,-27417600.0,0,0,3,0
3841,29,3.6,11.5,1,2,0,0,240,2,-27468000.0,0,0,3,0
3842,37,4.2,18.166666666666668,4,1,0,0,195,14,-27442080.0,0,0,6,1
3843,29,4.6,18.25,2,0,0,3,70,12,-27476640.0,0,0,2,0
3845,37,4.6,20.0,0,1,0,0,110,11,-27483840.0,0,0,0,0
3847,21,4.7,20.583333333333332,0,1,1,3,120,7,-27472320.0,0,0,6,1
3848,32,4.7,20.916666666666668,4,0,0,0,105,9,-27447840.0,0,0,3,0
3849,30,5.0,8.75,3,1,0,0,135,6,-27443520.0,0,0,0,0
3850,37,4.3,21.25,4,1,0,3,200,6,-27439200.0,0,0,4,0
3851,29,4.6,21.5,2,3,0,0,175,4,-27480960.0,0,0,5,1
3852,22,4.8,18.25,0,1,0,0,145,4,-27434880.0,0,0,1,0
3853,30,4.5,17.416666666666668,0,3,1,3,115,12,-27411840.0,0,0,6,1
3854,28,4.7,15.833333333333334,3,1,1,3,135,6,-27479520.0,0,0,4,0
3855,25,4.8,14.5,3,2,2,0,135,5,-27457920.0,0,0,3,0
3856,20,4.6,17.75,1,0,1,0,50,14,-27440640.0,0,0,5,1
3857,37,3.7,23.666666666666668,3,0,0,0,165,10,-27486720.0,0,0,2,0
3858,31,4.9,16.416666666666668,1,0,0,3,135,8,-27452160.0,0,0,6,1
3859,23,4.3,21.75,4,3,0,0,215,1,-27483840.0,0,0,0,0
3860,38,4.3,18.5,1,1,0,0,175,12,-27449280.0,0,0,4,0
3861,20,5.0,18.666666666666668,3,2,0,0,120,6,-27449280.0,0,0,4,0
3862,27,4.6,21.5,2,2,0,0,130,13,-27483840.0,0,0,0,0
3863,30,4.2,10.25,0,2,1,0,130,3,-27443520.0,0,0,0,0
3864,29,4.6,22.666666666666668,1,1,2,3,50,12,-27457920.0,0,0,3,0
3865,31,5.0,20.166666666666668,1,1,0,3,15,5,-27470880.0,0,0,5,1
3867,33,4.9,8.75,2,0,0,0,60,0,-27479520.0,0,0,4,0
3868,31,4.4,22.583333333333332,0,2,0,0,120,5,-27470880.0,0,0,5,1
3869,28,4.8,10.833333333333334,1,3,0,2,60,12,-27463680.0,0,0,0,0
3871,35,4.5,10.75,0,1,0,0,115,2,-27479520.0,0,0,4,0
3872,31,4.8,18.166666666666668,4,3,2,0,180,7,-27469440.0,0,0,4,0
3873,33,4.7,21.5,2,2,0,0,27,10,-27453600.0,0,0,0,0
3874,21,4.7,22.916666666666668,2,2,1,3,75,0,-27444960.0,0,0,1,0
3875,25,4.6,23.416666666666668,3,3,1,0,85,2,-27456480.0,0,0,2,0
3877,28,4.5,23.416666666666668,3,3,1,0,95,0,-27446400.0,0,0,2,0
3880,32,4.6,23.0,2,1,0,0,85,14,-27457920.0,0,0,3,0
3881,38,4.9,9.5,5,1,2,0,85,11,-27485280.0,0,0,1,0
3882,20,4.9,19.916666666666668,3,1,0,0,65,11,-27440640.0,0,0,5,1
3883,23,5.0,9.333333333333334,4,0,1,0,80,6,-27408960.0,0,0,4,0
3884,27,4.6,23.916666666666668,5,1,0,3,130,0,-27442080.0,0,0,6,1
3885,38,4.5,21.583333333333332,4,2,0,0,215,6,-27486720.0,0,0,2,0
3886,33,5.0,18.416666666666668,2,3,1,0,130,14,-27453600.0,0,0,0,0
3887,21,4.7,21.916666666666668,3,2,1,3,135,3,-27439200.0,0,0,4,0
3888,21,2.6,23.25,1,2,0,1,190,14,-27480960.0,0,0,5,1
3889,23,4.3,18.666666666666668,3,1,0,0,175,7,-27466560.0,0,0,2,0
3890,27,4.0,21.0,4,2,0,0,165,2,-27410400.0,0,0,5,1
3891,38,4.3,16.666666666666668,3,1,1,0,180,3,-27440640.0,0,0,5,1
3892,20,4.9,17.333333333333332,1,2,0,3,115,11,-27457920.0,0,0,3,0
3894,20,3.5,22.666666666666668,4,1,0,3,200,10,-27462240.0,0,0,6,1
3896,32,4.8,15.416666666666666,2,2,1,0,140,13,-27476640.0,0,0,2,0
3897,34,4.1,18.0,0,0,0,3,34,12,-27453600.0,0,0,0,0
3899,34,4.7,18.666666666666668,5,0,1,0,135,5,-27473760.0,0,0,0,0
3900,36,5.0,20.583333333333332,0,1,0,3,235,9,-27450720.0,0,0,5,1
3901,20,5.0,9.166666666666666,2,3,1,0,50,4,-27443520.0,0,0,0,0
3902,36,5.0,18.166666666666668,4,1,0,0,125,8,-27410400.0,0,0,5,1
3903,36,4.1,17.666666666666668,4,1,0,0,170,11,-27411840.0,0,0,6,1
3904,24,4.8,22.0,0,3,0,0,70,4,-27436320.0,0,0,2,0
3905,20,4.8,9.5,2,2,2,3,75,4,-27449280.0,0,0,4,0
3906,37,4.0,23.5,4,1,0,3,175,3,-27453600.0,0,0,0,0
3907,31,5.0,10.75,2,1,0,0,65,13,-27446400.0,0,0,2,0
3908,24,4.5,21.5,2,3,0,1,150,9,-27469440.0,0,0,4,0
3909,25,4.3,9.666666666666666,4,2,0,0,125,4,-27473760.0,0,0,0,0
3910,24,4.9,22.25,5,3,0,0,55,14,-27455040.0,0,0,1,0
3911,20,4.8,8.916666666666666,5,1,0,0,85,8,-27479520.0,0,0,4,0
3912,30,4.9,23.166666666666668,3,1,1,0,75,2,-27485280.0,0,0,1,0
3913,38,3.6,18.416666666666668,4,3,0,0,155,2,-27419040.0,0,0,4,0
3914,38,4.3,20.583333333333332,0,2,0,0,170,8,-27479520.0,0,0,4,0
3915,24,4.3,20.833333333333332,5,2,0,3,155,0,-27452160.0,0,0,6,1
3916,32,4.6,19.916666666666668,1,2,0,3,215,12,-27478080.0,0,0,3,0
3917,22,4.5,20.666666666666668,2,1,0,0,235,9,-27447840.0,0,0,3,0
